,vowel,time_point,x,y,token
4168,y,68,662.71,235.28,1
4169,y,69,665.76,237.56,1
4170,y,70,668.85,239.82,1
4171,y,71,671.9,242.12,1
4172,y,72,674.83,244.51,1
4173,y,73,677.57,247.05,1
4174,y,74,680.1,249.8,1
4175,y,75,682.46,252.76,1
4176,y,76,684.73,255.82,1
4177,y,77,686.98,258.92,1
4178,y,78,689.3,261.95,1
4179,y,79,691.7,264.88,1
4180,y,80,694.12,267.8,1
4181,y,81,696.56,270.71,1
4182,y,82,699.0,273.6,1
4183,y,83,701.45,276.5,1
4184,y,84,703.89,279.4,1
4185,y,85,706.33,282.3,1
4186,y,86,708.78,285.2,1
4187,y,87,711.23,288.09,1
4188,y,88,713.7,290.97,1
4189,y,89,716.18,293.84,1
4190,y,90,718.68,296.69,1
4191,y,91,721.19,299.53,1
4192,y,92,723.71,302.37,1
4193,y,93,726.24,305.19,1
4194,y,94,728.8,307.99,1
4195,y,95,731.36,310.78,1
4196,y,96,733.95,313.56,1
4197,y,97,736.54,316.32,1
4198,y,98,739.16,319.07,1
4199,y,99,741.78,321.8,1
4200,y,0,488.41,341.7,2
4201,y,1,488.19,337.78,2
4202,y,2,488.02,333.86,2
4203,y,3,487.92,329.94,2
4204,y,4,487.89,326.03,2
4205,y,5,487.94,322.12,2
4206,y,6,488.1,318.21,2
4207,y,7,488.39,314.3,2
4208,y,8,488.78,310.4,2
4209,y,9,489.24,306.5,2
4210,y,10,489.71,302.62,2
4211,y,11,490.22,298.74,2
4212,y,12,490.85,294.86,2
4213,y,13,491.62,290.99,2
4214,y,14,492.49,287.15,2
4215,y,15,493.45,283.36,2
4216,y,16,494.49,279.65,2
4217,y,17,495.79,275.98,2
4218,y,18,497.35,272.35,2
4219,y,19,499.1,268.79,2
4220,y,20,500.95,265.3,2
4221,y,21,502.85,261.91,2
4222,y,22,504.89,258.6,2
4223,y,23,507.1,255.35,2
4224,y,24,509.45,252.17,2
4225,y,25,511.89,249.08,2
4226,y,26,514.38,246.07,2
4227,y,27,516.92,243.12,2
4228,y,28,519.58,240.2,2
4229,y,29,522.33,237.37,2
4230,y,30,525.18,234.64,2
4231,y,31,528.1,232.07,2
4232,y,32,531.11,229.64,2
4233,y,33,534.26,227.28,2
4234,y,34,537.51,225.01,2
4235,y,35,540.84,222.89,2
4236,y,36,544.24,220.96,2
4237,y,37,547.69,219.21,2
4238,y,38,551.23,217.53,2
4239,y,39,554.86,215.94,2
4240,y,40,558.54,214.5,2
4241,y,41,562.26,213.26,2
4242,y,42,566.01,212.27,2
4243,y,43,569.8,211.41,2
4244,y,44,573.64,210.61,2
4245,y,45,577.51,209.89,2
4246,y,46,581.39,209.24,2
4247,y,47,585.27,208.66,2
4248,y,48,589.16,208.09,2
4249,y,49,593.06,207.55,2
4250,y,50,596.97,207.08,2
4251,y,51,600.87,206.75,2
4252,y,52,604.75,206.6,2
4253,y,53,608.62,206.79,2
4254,y,54,612.49,207.39,2
4255,y,55,616.34,208.28,2
4256,y,56,620.17,209.33,2
4257,y,57,623.95,210.44,2
4258,y,58,627.67,211.57,2
4259,y,59,631.36,212.89,2
4260,y,60,635.01,214.36,2
4261,y,61,638.62,215.94,2
4262,y,62,642.19,217.57,2
4263,y,63,645.72,219.21,2
4264,y,64,649.25,220.93,2
4265,y,65,652.76,222.76,2
4266,y,66,656.2,224.69,2
4267,y,67,659.53,226.73,2
4268,y,68,662.73,228.88,2
4269,y,69,665.84,231.22,2
4270,y,70,668.86,233.75,2
4271,y,71,671.79,236.41,2
4272,y,72,674.61,239.17,2
4273,y,73,677.33,241.96,2
4274,y,74,679.95,244.84,2
4275,y,75,682.48,247.83,2
4276,y,76,684.94,250.89,2
4277,y,77,687.36,253.99,2
4278,y,78,689.76,257.1,2
4279,y,79,692.13,260.21,2
4280,y,80,694.43,263.39,2
4281,y,81,696.71,266.58,2
4282,y,82,699.0,269.75,2
4283,y,83,701.35,272.88,2
4284,y,84,703.8,275.93,2
4285,y,85,706.33,278.92,2
4286,y,86,708.9,281.88,2
4287,y,87,711.49,284.82,2
4288,y,88,714.06,287.77,2
4289,y,89,716.6,290.76,2
4290,y,90,719.11,293.77,2
4291,y,91,721.61,296.78,2
4292,y,92,724.1,299.8,2
4293,y,93,726.6,302.82,2
4294,y,94,729.11,305.82,2
4295,y,95,731.64,308.81,2
4296,y,96,734.16,311.81,2
4297,y,97,736.7,314.79,2
4298,y,98,739.24,317.77,2
4299,y,99,741.78,320.75,2
4300,y,0,493.41,357.9,3
4301,y,1,495.04,354.38,3
4302,y,2,496.69,350.87,3
4303,y,3,498.36,347.36,3
4304,y,4,500.05,343.87,3
4305,y,5,501.75,340.38,3
4306,y,6,503.5,336.92,3
4307,y,7,505.33,333.49,3
4308,y,8,507.18,330.07,3
4309,y,9,508.97,326.62,3
4310,y,10,510.65,323.13,3
4311,y,11,512.17,319.58,3
4312,y,12,513.63,315.98,3
4313,y,13,515.01,312.33,3
4314,y,14,516.29,308.65,3
4315,y,15,517.43,304.95,3
4316,y,16,518.42,301.22,3
4317,y,17,519.22,297.43,3
4318,y,18,519.91,293.61,3
4319,y,19,520.57,289.77,3
4320,y,20,521.29,285.95,3
4321,y,21,522.15,282.17,3
4322,y,22,523.14,278.41,3
4323,y,23,524.21,274.67,3
4324,y,24,525.34,270.95,3
4325,y,25,526.54,267.25,3
4326,y,26,527.79,263.6,3
4327,y,27,529.12,259.97,3
4328,y,28,530.58,256.33,3
4329,y,29,532.16,252.74,3
4330,y,30,533.85,249.23,3
4331,y,31,535.65,245.84,3
4332,y,32,537.61,242.57,3
4333,y,33,539.82,239.38,3
4334,y,34,542.22,236.27,3
4335,y,35,544.76,233.27,3
4336,y,36,547.36,230.37,3
4337,y,37,549.99,227.57,3
4338,y,38,552.74,224.76,3
4339,y,39,555.61,222.03,3
4340,y,40,558.59,219.46,3
4341,y,41,561.69,217.17,3
4342,y,42,564.91,215.23,3
4343,y,43,568.31,213.43,3
4344,y,44,571.88,211.76,3
4345,y,45,575.56,210.29,3
4346,y,46,579.3,209.08,3
4347,y,47,583.04,208.2,3
4348,y,48,586.83,207.5,3
4349,y,49,590.68,206.85,3
4350,y,50,594.57,206.33,3
4351,y,51,598.47,206.02,3
4352,y,52,602.34,205.98,3
4353,y,53,606.18,206.26,3
4354,y,54,610.03,206.78,3
4355,y,55,613.87,207.47,3
4356,y,56,617.68,208.29,3
4357,y,57,621.47,209.17,3
4358,y,58,625.23,210.09,3
4359,y,59,628.96,211.16,3
4360,y,60,632.66,212.36,3
4361,y,61,636.34,213.66,3
4362,y,62,639.98,215.02,3
4363,y,63,643.58,216.41,3
4364,y,64,647.17,217.9,3
4365,y,65,650.73,219.5,3
4366,y,66,654.25,221.21,3
4367,y,67,657.68,223.02,3
4368,y,68,661.01,224.92,3
4369,y,69,664.28,226.97,3
4370,y,70,667.48,229.21,3
4371,y,71,670.61,231.59,3
4372,y,72,673.62,234.08,3
4373,y,73,676.48,236.65,3
4374,y,74,679.22,239.34,3
4375,y,75,681.85,242.19,3
4376,y,76,684.4,245.15,3
4377,y,77,686.87,248.18,3
4378,y,78,689.27,251.24,3
4379,y,79,691.61,254.32,3
4380,y,80,693.86,257.47,3
4381,y,81,696.07,260.67,3
4382,y,82,698.26,263.88,3
4383,y,83,700.48,267.07,3
4384,y,84,702.72,270.24,3
4385,y,85,704.94,273.44,3
4386,y,86,707.17,276.64,3
4387,y,87,709.44,279.79,3
4388,y,88,711.8,282.86,3
4389,y,89,714.28,285.8,3
4390,y,90,716.92,288.62,3
4391,y,91,719.68,291.35,3
4392,y,92,722.49,294.04,3
4393,y,93,725.31,296.73,3
4394,y,94,728.08,299.46,3
4395,y,95,730.82,302.21,3
4396,y,96,733.56,304.95,3
4397,y,97,736.3,307.7,3
4398,y,98,739.04,310.45,3
4399,y,99,741.78,313.19,3
4400,y,0,487.89,361.74,4
4401,y,1,490.07,358.19,4
4402,y,2,492.22,354.62,4
4403,y,3,494.34,351.03,4
4404,y,4,496.43,347.43,4
4405,y,5,498.49,343.81,4
4406,y,6,500.52,340.18,4
4407,y,7,502.54,336.53,4
4408,y,8,504.53,332.87,4
4409,y,9,506.48,329.19,4
4410,y,10,508.36,325.47,4
4411,y,11,510.19,321.73,4
4412,y,12,512.04,317.98,4
4413,y,13,513.85,314.19,4
4414,y,14,515.54,310.37,4
4415,y,15,517.03,306.5,4
4416,y,16,518.25,302.56,4
4417,y,17,519.24,298.55,4
4418,y,18,520.08,294.46,4
4419,y,19,520.88,290.35,4
4420,y,20,521.69,286.25,4
4421,y,21,522.62,282.18,4
4422,y,22,523.6,278.11,4
4423,y,23,524.61,274.03,4
4424,y,24,525.67,269.98,4
4425,y,25,526.81,265.98,4
4426,y,26,528.06,262.08,4
4427,y,27,529.54,258.24,4
4428,y,28,531.33,254.43,4
4429,y,29,533.36,250.7,4
4430,y,30,535.57,247.1,4
4431,y,31,537.89,243.68,4
4432,y,32,540.34,240.43,4
4433,y,33,543.07,237.27,4
4434,y,34,546.04,234.23,4
4435,y,35,549.18,231.37,4
4436,y,36,552.42,228.74,4
4437,y,37,555.72,226.35,4
4438,y,38,559.19,224.04,4
4439,y,39,562.81,221.85,4
4440,y,40,566.55,219.85,4
4441,y,41,570.35,218.11,4
4442,y,42,574.19,216.69,4
4443,y,43,578.12,215.39,4
4444,y,44,582.13,214.19,4
4445,y,45,586.2,213.12,4
4446,y,46,590.31,212.24,4
4447,y,47,594.41,211.6,4
4448,y,48,598.53,211.11,4
4449,y,49,602.7,210.69,4
4450,y,50,606.88,210.39,4
4451,y,51,611.05,210.24,4
4452,y,52,615.2,210.3,4
4453,y,53,619.33,210.62,4
4454,y,54,623.46,211.24,4
4455,y,55,627.57,212.08,4
4456,y,56,631.65,213.05,4
4457,y,57,635.69,214.07,4
4458,y,58,639.68,215.15,4
4459,y,59,643.65,216.45,4
4460,y,60,647.59,217.95,4
4461,y,61,651.46,219.6,4
4462,y,62,655.22,221.37,4
4463,y,63,658.85,223.24,4
4464,y,64,662.4,225.38,4
4465,y,65,665.87,227.75,4
4466,y,66,669.25,230.29,4
4467,y,67,672.51,232.93,4
4468,y,68,675.66,235.6,4
4469,y,69,678.73,238.39,4
4470,y,70,681.72,241.32,4
4471,y,71,684.62,244.35,4
4472,y,72,687.42,247.47,4
4473,y,73,690.09,250.64,4
4474,y,74,692.63,253.9,4
4475,y,75,695.08,257.26,4
4476,y,76,697.46,260.69,4
4477,y,77,699.82,264.15,4
4478,y,78,702.21,267.58,4
4479,y,79,704.6,270.99,4
4480,y,80,706.96,274.44,4
4481,y,81,709.31,277.88,4
4482,y,82,711.71,281.29,4
4483,y,83,714.2,284.61,4
4484,y,84,716.8,287.84,4
4485,y,85,719.53,290.98,4
4486,y,86,722.34,294.05,4
4487,y,87,725.21,297.09,4
4488,y,88,728.08,300.12,4
4489,y,89,730.94,303.14,4
4490,y,90,733.82,306.16,4
4491,y,91,736.71,309.15,4
4492,y,92,739.62,312.14,4
4493,y,93,742.55,315.1,4
4494,y,94,745.49,318.04,4
4495,y,95,748.45,320.97,4
4496,y,96,751.43,323.88,4
4497,y,97,754.43,326.77,4
4498,y,98,757.45,329.64,4
4499,y,99,760.48,332.5,4
4500,y,0,479.89,364.97,5
4501,y,1,481.74,361.43,5
4502,y,2,483.64,357.91,5
4503,y,3,485.59,354.41,5
4504,y,4,487.58,350.94,5
4505,y,5,489.61,347.5,5
4506,y,6,491.7,344.1,5
4507,y,7,493.85,340.73,5
4508,y,8,496.05,337.39,5
4509,y,9,498.27,334.06,5
4510,y,10,500.47,330.72,5
4511,y,11,502.63,327.36,5
4512,y,12,504.78,323.99,5
4513,y,13,506.93,320.61,5
4514,y,14,509.07,317.24,5
4515,y,15,511.2,313.85,5
4516,y,16,513.33,310.47,5
4517,y,17,515.49,307.1,5
4518,y,18,517.67,303.73,5
4519,y,19,519.81,300.35,5
4520,y,20,521.86,296.92,5
4521,y,21,523.77,293.43,5
4522,y,22,525.51,289.84,5
4523,y,23,527.12,286.18,5
4524,y,24,528.68,282.49,5
4525,y,25,530.25,278.8,5
4526,y,26,531.93,275.17,5
4527,y,27,533.7,271.58,5
4528,y,28,535.51,268.01,5
4529,y,29,537.37,264.46,5
4530,y,30,539.28,260.94,5
4531,y,31,541.24,257.47,5
4532,y,32,543.26,254.03,5
4533,y,33,545.34,250.57,5
4534,y,34,547.52,247.15,5
4535,y,35,549.8,243.84,5
4536,y,36,552.2,240.69,5
4537,y,37,554.76,237.74,5
4538,y,38,557.56,234.87,5
4539,y,39,560.57,232.1,5
4540,y,40,563.74,229.53,5
4541,y,41,567.02,227.23,5
4542,y,42,570.37,225.24,5
4543,y,43,573.88,223.35,5
4544,y,44,577.55,221.56,5
4545,y,45,581.33,219.98,5
4546,y,46,585.16,218.74,5
4547,y,47,589.02,217.95,5
4548,y,48,592.92,217.42,5
4549,y,49,596.91,216.97,5
4550,y,50,600.94,216.66,5
4551,y,51,604.97,216.5,5
4552,y,52,608.97,216.55,5
4553,y,53,612.95,216.81,5
4554,y,54,616.95,217.26,5
4555,y,55,620.93,217.86,5
4556,y,56,624.88,218.57,5
4557,y,57,628.78,219.37,5
4558,y,58,632.62,220.29,5
4559,y,59,636.42,221.52,5
4560,y,60,640.19,222.98,5
4561,y,61,643.89,224.62,5
4562,y,62,647.51,226.34,5
4563,y,63,651.05,228.11,5
4564,y,64,654.53,230.06,5
4565,y,65,657.95,232.19,5
4566,y,66,661.29,234.46,5
4567,y,67,664.54,236.82,5
4568,y,68,667.67,239.24,5
4569,y,69,670.73,241.79,5
4570,y,70,673.71,244.48,5
4571,y,71,676.61,247.28,5
4572,y,72,679.41,250.17,5
4573,y,73,682.09,253.11,5
4574,y,74,684.63,256.16,5
4575,y,75,687.06,259.33,5
4576,y,76,689.43,262.57,5
4577,y,77,691.8,265.81,5
4578,y,78,694.22,269.0,5
4579,y,79,696.72,272.12,5
4580,y,80,699.24,275.23,5
4581,y,81,701.78,278.32,5
4582,y,82,704.36,281.38,5
4583,y,83,706.97,284.41,5
4584,y,84,709.65,287.37,5
4585,y,85,712.44,290.24,5
4586,y,86,715.28,293.07,5
4587,y,87,718.1,295.91,5
4588,y,88,720.83,298.83,5
4589,y,89,723.4,301.87,5
4590,y,90,725.84,305.02,5
4591,y,91,728.19,308.25,5
4592,y,92,730.51,311.52,5
4593,y,93,732.83,314.79,5
4594,y,94,735.21,318.01,5
4595,y,95,737.61,321.2,5
4596,y,96,740.02,324.39,5
4597,y,97,742.44,327.58,5
4598,y,98,744.86,330.76,5
4599,y,99,747.3,333.93,5
4600,y,0,492.41,349.98,6
4601,y,1,494.37,346.52,6
4602,y,2,496.34,343.06,6
4603,y,3,498.33,339.61,6
4604,y,4,500.34,336.17,6
4605,y,5,502.35,332.74,6
4606,y,6,504.38,329.31,6
4607,y,7,506.4,325.88,6
4608,y,8,508.44,322.45,6
4609,y,9,510.51,319.05,6
4610,y,10,512.64,315.69,6
4611,y,11,514.85,312.39,6
4612,y,12,517.19,309.17,6
4613,y,13,519.6,305.99,6
4614,y,14,522.0,302.8,6
4615,y,15,524.32,299.57,6
4616,y,16,526.5,296.25,6
4617,y,17,528.59,292.87,6
4618,y,18,530.63,289.44,6
4619,y,19,532.61,285.98,6
4620,y,20,534.52,282.48,6
4621,y,21,536.37,278.96,6
4622,y,22,538.11,275.38,6
4623,y,23,539.76,271.74,6
4624,y,24,541.38,268.1,6
4625,y,25,543.04,264.48,6
4626,y,26,544.8,260.92,6
4627,y,27,546.67,257.4,6
4628,y,28,548.61,253.87,6
4629,y,29,550.64,250.39,6
4630,y,30,552.78,247.03,6
4631,y,31,555.04,243.82,6
4632,y,32,557.48,240.75,6
4633,y,33,560.15,237.72,6
4634,y,34,563.02,234.82,6
4635,y,35,566.04,232.12,6
4636,y,36,569.18,229.73,6
4637,y,37,572.43,227.64,6
4638,y,38,575.89,225.63,6
4639,y,39,579.52,223.76,6
4640,y,40,583.27,222.14,6
4641,y,41,587.07,220.89,6
4642,y,42,590.89,220.11,6
4643,y,43,594.78,219.49,6
4644,y,44,598.75,218.96,6
4645,y,45,602.76,218.57,6
4646,y,46,606.78,218.4,6
4647,y,47,610.76,218.49,6
4648,y,48,614.72,218.83,6
4649,y,49,618.67,219.32,6
4650,y,50,622.62,219.94,6
4651,y,51,626.55,220.64,6
4652,y,52,630.46,221.38,6
4653,y,53,634.35,222.19,6
4654,y,54,638.23,223.13,6
4655,y,55,642.09,224.21,6
4656,y,56,645.91,225.39,6
4657,y,57,649.67,226.65,6
4658,y,58,653.37,228.0,6
4659,y,59,657.03,229.57,6
4660,y,60,660.64,231.31,6
4661,y,61,664.19,233.19,6
4662,y,62,667.67,235.16,6
4663,y,63,671.06,237.17,6
4664,y,64,674.39,239.33,6
4665,y,65,677.67,241.63,6
4666,y,66,680.87,244.05,6
4667,y,67,683.99,246.55,6
4668,y,68,687.01,249.11,6
4669,y,69,689.92,251.79,6
4670,y,70,692.74,254.6,6
4671,y,71,695.51,257.48,6
4672,y,72,698.29,260.35,6
4673,y,73,701.11,263.18,6
4674,y,74,704.01,265.91,6
4675,y,75,706.96,268.6,6
4676,y,76,709.91,271.29,6
4677,y,77,712.81,274.02,6
4678,y,78,715.59,276.84,6
4679,y,79,718.22,279.81,6
4680,y,80,720.73,282.89,6
4681,y,81,723.16,286.05,6
4682,y,82,725.58,289.22,6
4683,y,83,728.04,292.37,6
4684,y,84,730.56,295.45,6
4685,y,85,733.12,298.5,6
4686,y,86,735.69,301.54,6
4687,y,87,738.27,304.58,6
4688,y,88,740.85,307.6,6
4689,y,89,743.45,310.62,6
4690,y,90,746.05,313.63,6
4691,y,91,748.67,316.63,6
4692,y,92,751.29,319.63,6
4693,y,93,753.91,322.63,6
4694,y,94,756.5,325.65,6
4695,y,95,759.08,328.68,6
4696,y,96,761.66,331.72,6
4697,y,97,764.22,334.76,6
4698,y,98,766.78,337.82,6
4699,y,99,769.33,340.88,6
4700,y,0,478.89,363.98,7
4701,y,1,481.22,360.7,7
4702,y,2,483.55,357.42,7
4703,y,3,485.87,354.13,7
4704,y,4,488.2,350.85,7
4705,y,5,490.53,347.56,7
4706,y,6,492.86,344.28,7
4707,y,7,495.2,341.01,7
4708,y,8,497.54,337.73,7
4709,y,9,499.86,334.44,7
4710,y,10,502.16,331.14,7
4711,y,11,504.44,327.82,7
4712,y,12,506.72,324.5,7
4713,y,13,508.99,321.16,7
4714,y,14,511.21,317.79,7
4715,y,15,513.33,314.38,7
4716,y,16,515.31,310.9,7
4717,y,17,517.19,307.35,7
4718,y,18,519.0,303.75,7
4719,y,19,520.74,300.11,7
4720,y,20,522.44,296.45,7
4721,y,21,524.12,292.8,7
4722,y,22,525.76,289.12,7
4723,y,23,527.36,285.43,7
4724,y,24,528.94,281.72,7
4725,y,25,530.52,278.02,7
4726,y,26,532.15,274.34,7
4727,y,27,533.79,270.65,7
4728,y,28,535.43,266.93,7
4729,y,29,537.1,263.23,7
4730,y,30,538.86,259.61,7
4731,y,31,540.74,256.11,7
4732,y,32,542.81,252.74,7
4733,y,33,545.14,249.43,7
4734,y,34,547.68,246.21,7
4735,y,35,550.37,243.14,7
4736,y,36,553.18,240.26,7
4737,y,37,556.07,237.58,7
4738,y,38,559.15,234.97,7
4739,y,39,562.4,232.47,7
4740,y,40,565.78,230.16,7
4741,y,41,569.24,228.09,7
4742,y,42,572.77,226.33,7
4743,y,43,576.41,224.73,7
4744,y,44,580.17,223.24,7
4745,y,45,584.0,221.87,7
4746,y,46,587.86,220.61,7
4747,y,47,591.73,219.47,7
4748,y,48,595.59,218.36,7
4749,y,49,599.49,217.25,7
4750,y,50,603.41,216.24,7
4751,y,51,607.35,215.39,7
4752,y,52,611.31,214.8,7
4753,y,53,615.31,214.52,7
4754,y,54,619.35,214.5,7
4755,y,55,623.41,214.72,7
4756,y,56,627.45,215.13,7
4757,y,57,631.43,215.69,7
4758,y,58,635.34,216.43,7
4759,y,59,639.21,217.52,7
4760,y,60,643.04,218.88,7
4761,y,61,646.82,220.42,7
4762,y,62,650.52,222.04,7
4763,y,63,654.16,223.67,7
4764,y,64,657.78,225.46,7
4765,y,65,661.35,227.43,7
4766,y,66,664.84,229.54,7
4767,y,67,668.18,231.78,7
4768,y,68,671.35,234.13,7
4769,y,69,674.42,236.68,7
4770,y,70,677.39,239.46,7
4771,y,71,680.23,242.4,7
4772,y,72,682.92,245.45,7
4773,y,73,685.4,248.58,7
4774,y,74,687.62,251.87,7
4775,y,75,689.64,255.35,7
4776,y,76,691.58,258.91,7
4777,y,77,693.55,262.46,7
4778,y,78,695.67,265.9,7
4779,y,79,698.0,269.18,7
4780,y,80,700.42,272.39,7
4781,y,81,702.92,275.55,7
4782,y,82,705.46,278.68,7
4783,y,83,708.01,281.8,7
4784,y,84,710.58,284.89,7
4785,y,85,713.22,287.94,7
4786,y,86,715.9,290.95,7
4787,y,87,718.55,293.99,7
4788,y,88,721.13,297.07,7
4789,y,89,723.58,300.25,7
4790,y,90,725.93,303.51,7
4791,y,91,728.2,306.83,7
4792,y,92,730.45,310.18,7
4793,y,93,732.68,313.53,7
4794,y,94,734.95,316.86,7
4795,y,95,737.23,320.18,7
4796,y,96,739.5,323.5,7
4797,y,97,741.77,326.82,7
4798,y,98,744.05,330.14,7
4799,y,99,746.31,333.47,7
4800,y,0,501.41,321.19,8
4801,y,1,501.74,317.54,8
4802,y,2,502.24,313.93,8
4803,y,3,502.89,310.35,8
4804,y,4,503.65,306.8,8
4805,y,5,504.5,303.29,8
4806,y,6,505.46,299.82,8
4807,y,7,506.64,296.39,8
4808,y,8,507.96,293.0,8
4809,y,9,509.35,289.62,8
4810,y,10,510.72,286.24,8
4811,y,11,512.03,282.85,8
4812,y,12,513.33,279.45,8
4813,y,13,514.65,276.05,8
4814,y,14,516.0,272.67,8
4815,y,15,517.4,269.33,8
4816,y,16,518.87,266.04,8
4817,y,17,520.44,262.74,8
4818,y,18,522.12,259.46,8
4819,y,19,523.91,256.25,8
4820,y,20,525.83,253.17,8
4821,y,21,527.88,250.29,8
4822,y,22,530.18,247.56,8
4823,y,23,532.71,244.95,8
4824,y,24,535.41,242.44,8
4825,y,25,538.2,240.02,8
4826,y,26,540.98,237.68,8
4827,y,27,543.77,235.38,8
4828,y,28,546.64,233.14,8
4829,y,29,549.56,230.95,8
4830,y,30,552.54,228.84,8
4831,y,31,555.56,226.83,8
4832,y,32,558.61,224.86,8
4833,y,33,561.71,222.84,8
4834,y,34,564.86,220.88,8
4835,y,35,568.09,219.15,8
4836,y,36,571.38,217.76,8
4837,y,37,574.77,216.8,8
4838,y,38,578.27,215.98,8
4839,y,39,581.86,215.28,8
4840,y,40,585.5,214.71,8
4841,y,41,589.14,214.28,8
4842,y,42,592.76,213.99,8
4843,y,43,596.38,213.78,8
4844,y,44,600.02,213.61,8
4845,y,45,603.66,213.51,8
4846,y,46,607.3,213.49,8
4847,y,47,610.92,213.57,8
4848,y,48,614.54,213.84,8
4849,y,49,618.16,214.32,8
4850,y,50,621.77,214.96,8
4851,y,51,625.34,215.72,8
4852,y,52,628.84,216.54,8
4853,y,53,632.28,217.53,8
4854,y,54,635.68,218.81,8
4855,y,55,639.03,220.31,8
4856,y,56,642.33,221.94,8
4857,y,57,645.57,223.62,8
4858,y,58,648.75,225.31,8
4859,y,59,651.91,227.13,8
4860,y,60,655.01,229.08,8
4861,y,61,658.04,231.13,8
4862,y,62,660.97,233.27,8
4863,y,63,663.77,235.5,8
4864,y,64,666.47,237.9,8
4865,y,65,669.09,240.43,8
4866,y,66,671.65,243.05,8
4867,y,67,674.16,245.71,8
4868,y,68,676.63,248.36,8
4869,y,69,679.05,251.06,8
4870,y,70,681.44,253.8,8
4871,y,71,683.79,256.57,8
4872,y,72,686.12,259.36,8
4873,y,73,688.45,262.15,8
4874,y,74,690.74,264.98,8
4875,y,75,692.99,267.83,8
4876,y,76,695.23,270.7,8
4877,y,77,697.51,273.52,8
4878,y,78,699.86,276.28,8
4879,y,79,702.31,278.95,8
4880,y,80,704.82,281.57,8
4881,y,81,707.39,284.15,8
4882,y,82,710.0,286.68,8
4883,y,83,712.63,289.19,8
4884,y,84,715.26,291.71,8
4885,y,85,717.88,294.3,8
4886,y,86,720.53,296.88,8
4887,y,87,723.25,299.32,8
4888,y,88,726.08,301.52,8
4889,y,89,729.07,303.36,8
4890,y,90,732.27,304.96,8
4891,y,91,735.61,306.41,8
4892,y,92,739.03,307.78,8
4893,y,93,742.45,309.15,8
4894,y,94,745.8,310.58,8
4895,y,95,749.12,312.06,8
4896,y,96,752.44,313.53,8
4897,y,97,755.76,315.0,8
4898,y,98,759.08,316.48,8
4899,y,99,762.39,317.95,8
4900,y,0,500.41,331.17,9
4901,y,1,501.13,327.47,9
4902,y,2,502.12,323.83,9
4903,y,3,503.34,320.26,9
4904,y,4,504.7,316.77,9
4905,y,5,506.16,313.37,9
4906,y,6,507.74,310.06,9
4907,y,7,509.57,306.82,9
4908,y,8,511.61,303.65,9
4909,y,9,513.77,300.54,9
4910,y,10,515.97,297.5,9
4911,y,11,518.19,294.51,9
4912,y,12,520.5,291.58,9
4913,y,13,522.9,288.71,9
4914,y,14,525.34,285.87,9
4915,y,15,527.8,283.05,9
4916,y,16,530.25,280.22,9
4917,y,17,532.74,277.43,9
4918,y,18,535.25,274.67,9
4919,y,19,537.76,271.9,9
4920,y,20,540.25,269.11,9
4921,y,21,542.69,266.28,9
4922,y,22,545.01,263.33,9
4923,y,23,547.27,260.31,9
4924,y,24,549.51,257.3,9
4925,y,25,551.83,254.38,9
4926,y,26,554.3,251.63,9
4927,y,27,556.94,249.04,9
4928,y,28,559.74,246.53,9
4929,y,29,562.67,244.12,9
4930,y,30,565.69,241.87,9
4931,y,31,568.77,239.79,9
4932,y,32,571.92,237.88,9
4933,y,33,575.18,236.04,9
4934,y,34,578.52,234.3,9
4935,y,35,581.94,232.69,9
4936,y,36,585.39,231.25,9
4937,y,37,588.87,229.97,9
4938,y,38,592.4,228.7,9
4939,y,39,595.98,227.5,9
4940,y,40,599.6,226.46,9
4941,y,41,603.25,225.65,9
4942,y,42,606.91,225.15,9
4943,y,43,610.62,224.83,9
4944,y,44,614.37,224.64,9
4945,y,45,618.13,224.58,9
4946,y,46,621.88,224.64,9
4947,y,47,625.6,224.83,9
4948,y,48,629.32,225.21,9
4949,y,49,633.05,225.78,9
4950,y,50,636.75,226.51,9
4951,y,51,640.4,227.37,9
4952,y,52,643.97,228.33,9
4953,y,53,647.46,229.48,9
4954,y,54,650.89,230.95,9
4955,y,55,654.26,232.64,9
4956,y,56,657.58,234.46,9
4957,y,57,660.86,236.3,9
4958,y,58,664.11,238.11,9
4959,y,59,667.34,240.01,9
4960,y,60,670.53,242.0,9
4961,y,61,673.66,244.07,9
4962,y,62,676.7,246.23,9
4963,y,63,679.64,248.5,9
4964,y,64,682.46,250.91,9
4965,y,65,685.22,253.44,9
4966,y,66,687.93,256.03,9
4967,y,67,690.65,258.63,9
4968,y,68,693.39,261.17,9
4969,y,69,696.15,263.69,9
4970,y,70,698.91,266.21,9
4971,y,71,701.67,268.73,9
4972,y,72,704.4,271.28,9
4973,y,73,707.1,273.86,9
4974,y,74,709.75,276.49,9
4975,y,75,712.37,279.16,9
4976,y,76,714.97,281.84,9
4977,y,77,717.57,284.53,9
4978,y,78,720.2,287.18,9
4979,y,79,722.87,289.8,9
4980,y,80,725.55,292.4,9
4981,y,81,728.24,294.99,9
4982,y,82,730.94,297.57,9
4983,y,83,733.65,300.15,9
4984,y,84,736.36,302.72,9
4985,y,85,739.1,305.26,9
4986,y,86,741.85,307.8,9
4987,y,87,744.58,310.35,9
4988,y,88,747.27,312.95,9
4989,y,89,749.88,315.61,9
